Year, Month, Day, Hour, Minute, DataSourceAndUncertaintyFlags, DryBulbTemperature, DewPointTemperature, RelativeHumidity, AtmosphericStationPressure, ExtraterrestrialHorizontalRadiation, ExtraterrestrialDirectNormalRadiation, HorizontalInfraredRadiationIntensity, GlobalHorizontalRadiation, DirectNormalRadiation, DiffuseHorizontalRadiation, GlobalHorizontalIlluminance, DirectNormalIlluminance, DiffuseHorizontalIlluminance, ZenithLuminance, WindDirection, WindSpeed, TotalSkyCover, OpaqueSkyCover, Visibility, CeilingHeight, PresentWeatherObservation, PresentWeatherCodes, PrecipitableWater, AerosolOpticalDepth, SnowDepth, DaysSinceLastSnowfall, Albedo, LiquidPrecipitationDepth, LiquidPrecipitationQuantity
1986, 1, 3, 9, 60, B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0, 13.0, 11.6, 91, 100900, 109, 1415, 349, 18, 0, 18, 2100, 0, 2100, 660, 240, 4.6, 9, 9, 12.0, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 10, 60, A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0, 12.8, 11.3, 91, 101000, 338, 1415, 348, 99, 86, 79, 11100, 6400, 9700, 1720, 240, 5.1, 9, 9, 15.0, 1200, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 11, 60, B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0, 13.8, 10.7, 81, 100900, 522, 1415, 345, 203, 108, 163, 22300, 9400, 19400, 3760, 240, 5.1, 8, 8, 16.7, 1200, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 12, 60, B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0, 14.9, 10.1, 73, 100900, 649, 1415, 344, 295, 166, 219, 32300, 15200, 25600, 5300, 240, 5.1, 8, 7, 18.3, 1200, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 13, 60, A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0, 15.9, 9.4, 65, 100900, 709, 1415, 344, 355, 224, 242, 38800, 21000, 28200, 6030, 240, 5.1, 7, 6, 20.0, 1200, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 14, 60, A7A7E8B8*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0, 16.0, 7.0, 55, 100900, 698, 1415, 342, 326, 175, 239, 35600, 16600, 27700, 5930, 240, 6.2, 8, 6, 11.2, 6000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 15, 60, A7A7E8B8*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0, 16.0, 9.0, 63, 100900, 617, 1415, 341, 254, 117, 203, 27800, 10700, 23800, 4860, 240, 7.2, 8, 5, 11.2, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 16, 60, A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0, 16.0, 9.3, 64, 100800, 471, 1415, 341, 160, 44, 145, 17700, 3900, 16500, 3820, 240, 3.6, 9, 5, 20.0, 3600, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 17, 60, B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0, 14.5, 9.9, 74, 100900, 271, 1415, 342, 64, 0, 64, 7100, 0, 7100, 2220, 240, 4.4, 9, 7, 12.5, 3600, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 18, 60, A7A7E8B8*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0, 13.0, 11.0, 88, 100900, 49, 1415, 341, 6, 0, 6, 700, 0, 700, 230, 180, 5.1, 10, 8, 5.0, 22000, 0, 909999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
